source,target,score
14910,49700,0.6713178294573643
14910,29918,0.6775193798449612
14910,29936,0.6635658914728683
14910,49905,0.6837209302325581
14910,15633,0.6744186046511628
14103,14910,0.7488372093023256
14910,29148,0.7271317829457364
14661,14910,0.7736434108527132
14910,29512,0.7007751937984497
12109,14910,0.7844961240310078
14910,29523,0.7317829457364341
14910,15701,0.7178294573643411
14910,49502,0.7271317829457364
14910,29537,0.6651162790697674
14910,40300,0.7782945736434108
14910,40302,0.7689922480620155
14910,40303,0.7286821705426356
14910,40304,0.737984496124031
14910,40305,0.6914728682170542
14910,29555,0.6496124031007752
14712,14910,0.7906976744186046
14910,29566,0.7178294573643411
14910,15424,0.6573643410852713
14226,14910,0.7178294573643411
14910,49903,0.7333333333333333
14910,29108,0.6976744186046512
14910,94659,0.7395348837209302
14910,29141,0.7302325581395349
14809,14910,0.7271317829457364
14826,14910,0.6759689922480621
14910,40103,0.6852713178294574
14400,15425,0.8108527131782945
14400,14914,0.8837209302325582
14400,14920,0.8558139534883721
14400,14922,0.6713178294573643
14400,14440,0.8666666666666667
14400,29305,0.8170542635658915
14400,15502,0.7488372093023256
14400,49300,0.8558139534883721
14400,49308,0.8806201550387597
14400,49309,0.8248062015503876
14400,15011,0.8496124031007752
14400,40101,0.8465116279069768
14400,40105,0.8542635658914729
14400,15021,0.8930232558139535
14400,29373,0.8422939068100358
4812,14400,0.813953488372093
14400,15054,0.8945736434108527
14400,49901,0.834108527131783
13039,14400,0.8914728682170543
14400,49905,0.6589147286821705
14101,14400,0.765891472868217
14400,15015,0.7782945736434108
14400,14651,0.7875968992248062
1366,14400,0.765891472868217
14400,15703,0.8449612403100775
14400,14912,0.8356589147286821
14400,40301,0.8155038759689922
14400,14709,0.8914728682170543
14203,14400,0.7565891472868217
14213,14400,0.8418604651162791
14400,39310,0.8573643410852713
14230,14400,0.8697674418604651
14400,29142,0.9069767441860465
14400,14812,0.8015503875968992
14307,14400,0.9023255813953488
14914,15425,0.8077519379844961
14920,15425,0.8062015503875969
14922,15425,0.6852713178294574
14440,15425,0.813953488372093
15425,29305,0.8527131782945736
15425,15502,0.8093023255813954
15425,49300,0.8294573643410853
15425,49308,0.8155038759689922
15425,49309,0.7736434108527132
15011,15425,0.7798449612403101
15425,40101,0.8108527131782945
15425,40105,0.8232558139534883
15021,15425,0.8248062015503876
15425,29373,0.8100358422939068
4812,15425,0.7457364341085271
15054,15425,0.8651162790697674
15425,49901,0.827906976744186
13039,15425,0.8248062015503876
15425,49905,0.6589147286821705
14101,15425,0.7689922480620155
15015,15425,0.8387596899224806
14651,15425,0.8093023255813954
14661,15425,0.6651162790697674
1366,15425,0.7953488372093023
15425,15703,0.8527131782945736
14912,15425,0.8294573643410853
15425,40301,0.8480620155038759
14709,15425,0.834108527131783
14203,15425,0.8046511627906977
14213,15425,0.7813953488372093
15425,39310,0.8124031007751938
14230,15425,0.8108527131782945
15425,29142,0.8387596899224806
14812,15425,0.8403100775193798
14307,15425,0.8403100775193798
15425,40103,0.689922480620155
14914,14920,0.8790697674418605
14914,14922,0.6728682170542636
14440,14914,0.8790697674418605
14914,29305,0.8108527131782945
14914,15502,0.7488372093023256
14914,49300,0.8666666666666667
14914,49308,0.8883720930232558
14914,49309,0.8263565891472868
14914,15011,0.8713178294573644
14914,40101,0.8372093023255814
14914,40105,0.889922480620155
14914,15021,0.9100775193798449
14914,29373,0.8853046594982079
4812,14914,0.786046511627907
14914,15054,0.8914728682170543
14914,49901,0.8310077519379845
13039,14914,0.9178294573643411
14101,14914,0.8077519379844961
14914,15015,0.7891472868217054
14651,14914,0.813953488372093
1366,14914,0.7581395348837209
14914,15703,0.8418604651162791
14912,14914,0.8201550387596899
14914,40301,0.8093023255813954
14709,14914,0.8852713178294573
14203,14914,0.7472868217054264
14213,14914,0.8496124031007752
14914,39310,0.8589147286821706
14230,14914,0.875968992248062
14914,29142,0.9209302325581395
14812,14914,0.8093023255813954
14307,14914,0.9007751937984496
14921,15429,0.8914728682170543
15429,29369,0.7937984496124031
15429,29548,0.8651162790697674
15429,15501,0.8434108527131783
15429,49306,0.8480620155038759
15429,49307,0.8403100775193798
15429,29345,0.8651162790697674
14503,15429,0.8294573643410853
14506,15429,0.8062015503875969
15020,15429,0.7069767441860465
14009,15429,0.8387596899224806
15039,15429,0.7751937984496124
14031,15429,0.7984496124031008
15429,29909,0.8790697674418605
15429,49700,0.8868217054263566
15429,29918,0.834108527131783
15429,29936,0.8976744186046511
15429,15633,0.8558139534883721
14103,15429,0.8015503875968992
15429,29148,0.8744186046511628
15429,29512,0.8635658914728682
12109,15429,0.8263565891472868
15429,29523,0.8496124031007752
15429,15701,0.8186046511627907
15429,49502,0.8806201550387597
15429,29537,0.8837209302325582
15429,40300,0.8062015503875969
15429,40302,0.7348837209302326
15429,40303,0.8573643410852713
15429,40304,0.862015503875969
15429,40305,0.8930232558139535
15429,29555,0.8604651162790697
14712,15429,0.7984496124031008
15429,29566,0.8387596899224806
15424,15429,0.8527131782945736
14226,15429,0.8775193798449612
15429,49903,0.7751937984496124
15429,29108,0.9007751937984496
15429,94659,0.8263565891472868
15429,29141,0.8372093023255814
14809,15429,0.8542635658914729
14826,15429,0.862015503875969
15429,40103,0.6651162790697674
14920,14922,0.703875968992248
14440,14920,0.8403100775193798
14920,29305,0.8062015503875969
14920,15502,0.7364341085271318
14920,49300,0.8465116279069768
14920,49308,0.8728682170542635
14920,49309,0.8325581395348837
14920,15011,0.8527131782945736
14920,40101,0.827906976744186
14920,40105,0.8806201550387597
14920,15021,0.8821705426356589
14920,29373,0.8136200716845878
4812,14920,0.772093023255814
14920,15054,0.875968992248062
14920,49901,0.8496124031007752
13039,14920,0.8837209302325582
14101,14920,0.8062015503875969
14920,15015,0.7875968992248062
14651,14920,0.813953488372093
1366,14920,0.7472868217054264
14920,15703,0.8635658914728682
14912,14920,0.8217054263565892
14920,40301,0.7937984496124031
14709,14920,0.8868217054263566
14203,14920,0.7426356589147287
14213,14920,0.8217054263565892
14920,39310,0.8666666666666667
14230,14920,0.8558139534883721
14920,29142,0.875968992248062
14812,14920,0.7891472868217054
14307,14920,0.8728682170542635
14921,29369,0.8418604651162791
14921,29548,0.8837209302325582
14921,15501,0.9085271317829458
14921,49306,0.8837209302325582
14921,49307,0.9147286821705426
14921,29345,0.9085271317829458
14503,14921,0.8914728682170543
14506,14921,0.8511627906976744
14921,15020,0.7534883720930232
14009,14921,0.9007751937984496
14921,15039,0.7302325581395349
14031,14921,0.8480620155038759
14921,29909,0.9069767441860465
14921,49700,0.9007751937984496
14921,29918,0.8542635658914729
14921,29936,0.9007751937984496
14921,15633,0.8790697674418605
14103,14921,0.8666666666666667
14921,29148,0.9038759689922481
14661,14921,0.6852713178294574
14921,29512,0.8883720930232558
12109,14921,0.8852713178294573
14921,29523,0.8868217054263566
14921,15701,0.8775193798449612
14921,49502,0.937984496124031
14921,29537,0.8728682170542635
14921,40300,0.8682170542635659
14921,40302,0.8077519379844961
14921,40303,0.9038759689922481
14921,40304,0.8945736434108527
14921,40305,0.896124031007752
14921,29555,0.8449612403100775
14712,14921,0.8403100775193798
14921,29566,0.8480620155038759
14921,15424,0.8666666666666667
14226,14921,0.9178294573643411
14921,49903,0.8232558139534883
14921,29108,0.9209302325581395
14921,94659,0.889922480620155
14921,29141,0.8573643410852713
14809,14921,0.8976744186046511
14826,14921,0.8573643410852713
14921,40103,0.703875968992248
14440,14922,0.6744186046511628
14922,29305,0.6914728682170542
14922,49300,0.6914728682170542
14922,49308,0.6821705426356589
14922,15011,0.6697674418604651
14922,40101,0.6635658914728683
14922,40105,0.6775193798449612
14922,15021,0.6852713178294574
14922,15054,0.7069767441860465
14922,49901,0.6744186046511628
13039,14922,0.6976744186046512
14101,14922,0.6511627906976745
14651,14922,0.6697674418604651
1366,14922,0.6806201550387597
14922,15703,0.7054263565891473
14912,14922,0.6527131782945736
14922,40301,0.6744186046511628
14709,14922,0.6961240310077519
14213,14922,0.6589147286821705
14922,39310,0.6666666666666666
14230,14922,0.6682170542635659
14922,29142,0.7007751937984497
14812,14922,0.6821705426356589
14307,14922,0.6821705426356589
29369,29548,0.8372093023255814
15501,29369,0.862015503875969
29369,49306,0.8511627906976744
29369,49307,0.8403100775193798
29345,29369,0.8527131782945736
14503,29369,0.8573643410852713
14506,29369,0.8232558139534883
15020,29369,0.7984496124031008
14009,29369,0.8465116279069768
15039,29369,0.6635658914728683
14031,29369,0.8
29369,29909,0.8542635658914729
29369,49700,0.8387596899224806
29369,29918,0.8217054263565892
29369,29936,0.813953488372093
15633,29369,0.7968992248062016
14103,29369,0.8232558139534883
29148,29369,0.8728682170542635
14661,29369,0.7286821705426356
29369,29512,0.8465116279069768
12109,29369,0.8217054263565892
29369,29523,0.8046511627906977
15701,29369,0.8573643410852713
29369,49502,0.8325581395348837
29369,29537,0.7968992248062016
29369,40300,0.813953488372093
29369,40302,0.8093023255813954
29369,40303,0.8651162790697674
29369,40304,0.8186046511627907
29369,40305,0.8294573643410853
29369,29555,0.7844961240310078
14712,29369,0.8232558139534883
29369,29566,0.7751937984496124
15424,29369,0.8093023255813954
14226,29369,0.8604651162790697
29369,49903,0.7875968992248062
29108,29369,0.8201550387596899
29369,94659,0.8449612403100775
29141,29369,0.8372093023255814
14809,29369,0.8294573643410853
14826,29369,0.7534883720930232
29369,40103,0.7441860465116279
14440,29305,0.813953488372093
14440,15502,0.765891472868217
14440,49300,0.8651162790697674
14440,49308,0.8713178294573644
14440,49309,0.8031007751937984
14440,15011,0.8527131782945736
14440,40101,0.8449612403100775
14440,40105,0.862015503875969
14440,15021,0.8837209302325582
14440,29373,0.8709677419354839
4812,14440,0.7798449612403101
14440,15054,0.8651162790697674
14440,49901,0.8496124031007752
13039,14440,0.8868217054263566
14101,14440,0.7767441860465116
14440,15015,0.7798449612403101
14440,14651,0.7922480620155039
1366,14440,0.7674418604651163
14440,15703,0.8387596899224806
14440,14912,0.8155038759689922
14440,40301,0.8108527131782945
14440,14709,0.8744186046511628
14203,14440,0.7596899224806202
14213,14440,0.8310077519379845
14440,39310,0.8403100775193798
14230,14440,0.8542635658914729
14440,29142,0.8868217054263566
14440,14812,0.813953488372093
14307,14440,0.8806201550387597
15502,29305,0.8062015503875969
29305,49300,0.8635658914728682
29305,49308,0.8418604651162791
29305,49309,0.7689922480620155
15011,29305,0.7968992248062016
29305,40101,0.813953488372093
29305,40105,0.834108527131783
15021,29305,0.8217054263565892
29305,29373,0.7956989247311828
4812,29305,0.7457364341085271
15054,29305,0.8651162790697674
29305,49901,0.8263565891472868
13039,29305,0.8201550387596899
29305,49905,0.6744186046511628
14101,29305,0.765891472868217
15015,29305,0.834108527131783
14651,29305,0.8232558139534883
14661,29305,0.662015503875969
1366,29305,0.7953488372093023
15703,29305,0.8728682170542635
14912,29305,0.8232558139534883
29305,40301,0.9302325581395349
14709,29305,0.8387596899224806
14203,29305,0.8372093023255814
14213,29305,0.8108527131782945
29305,39310,0.8449612403100775
14230,29305,0.8155038759689922
29142,29305,0.8434108527131783
14812,29305,0.8418604651162791
14307,29305,0.8325581395348837
29305,40103,0.7007751937984497
15501,29548,0.8635658914728682
29548,49306,0.8372093023255814
29548,49307,0.8480620155038759
29345,29548,0.8682170542635659
14503,29548,0.8604651162790697
14506,29548,0.8062015503875969
15020,29548,0.7302325581395349
14009,29548,0.8511627906976744
15039,29548,0.7162790697674418
14031,29548,0.8124031007751938
29548,29909,0.9038759689922481
29548,49700,0.8821705426356589
29548,29918,0.8325581395348837
29548,29936,0.9023255813953488
15633,29548,0.8434108527131783
14103,29548,0.8170542635658915
29148,29548,0.8821705426356589
14661,29548,0.6542635658914728
29512,29548,0.8868217054263566
12109,29548,0.8325581395348837
29523,29548,0.8449612403100775
15701,29548,0.8449612403100775
29548,49502,0.8744186046511628
29537,29548,0.8465116279069768
29548,40300,0.8124031007751938
29548,40302,0.7488372093023256
29548,40303,0.8930232558139535
29548,40304,0.8480620155038759
29548,40305,0.8837209302325582
29548,29555,0.8604651162790697
14712,29548,0.8108527131782945
29548,29566,0.8294573643410853
15424,29548,0.8527131782945736
14226,29548,0.875968992248062
29548,49903,0.7968992248062016
29108,29548,0.8744186046511628
29548,94659,0.8449612403100775
29141,29548,0.8294573643410853
14809,29548,0.8511627906976744
14826,29548,0.8201550387596899
29548,40103,0.6837209302325581
15501,49306,0.8790697674418605
15501,49307,0.9054263565891473
15501,29345,0.8914728682170543
14503,15501,0.8868217054263566
14506,15501,0.8465116279069768
15020,15501,0.7612403100775194
14009,15501,0.931782945736434
15039,15501,0.6914728682170542
14031,15501,0.8449612403100775
15501,29909,0.8821705426356589
15501,49700,0.8589147286821706
15501,29918,0.8496124031007752
15501,29936,0.8589147286821706
15501,15633,0.8496124031007752
14103,15501,0.8697674418604651
15501,29148,0.8806201550387597
14661,15501,0.6837209302325581
15501,29512,0.8821705426356589
12109,15501,0.8976744186046511
15501,29523,0.8449612403100775
15501,15701,0.8790697674418605
15501,49502,0.8837209302325582
15501,29537,0.8201550387596899
15501,40300,0.8604651162790697
15501,40302,0.8062015503875969
15501,40303,0.8806201550387597
15501,40304,0.8744186046511628
15501,40305,0.8728682170542635
15501,29555,0.8077519379844961
14712,15501,0.8356589147286821
15501,29566,0.8108527131782945
15424,15501,0.8403100775193798
14226,15501,0.8976744186046511
15501,49903,0.8217054263565892
15501,29108,0.9007751937984496
15501,94659,0.8945736434108527
15501,29141,0.8387596899224806
14809,15501,0.8682170542635659
14826,15501,0.834108527131783
15501,40103,0.7131782945736435
15502,49300,0.7736434108527132
15502,49308,0.7736434108527132
15502,49309,0.7178294573643411
15011,15502,0.737984496124031
15502,40101,0.7565891472868217
15502,40105,0.7581395348837209
15021,15502,0.7767441860465116
15502,29373,0.7311827956989247
4812,15502,0.6945736434108527
15054,15502,0.8015503875968992
15502,49901,0.765891472868217
13039,15502,0.7565891472868217
14101,15502,0.6883720930232559
15015,15502,0.7534883720930232
14651,15502,0.7565891472868217
1366,15502,0.7813953488372093
15502,15703,0.7953488372093023
14912,15502,0.7829457364341085
15502,40301,0.8124031007751938
14709,15502,0.772093023255814
14203,15502,0.7674418604651163
14213,15502,0.7488372093023256
15502,39310,0.7581395348837209
14230,15502,0.7767441860465116
15502,29142,0.7798449612403101
14812,15502,0.875968992248062
14307,15502,0.7798449612403101
15502,40103,0.6713178294573643
49300,49308,0.8914728682170543
49300,49309,0.7937984496124031
15011,49300,0.8682170542635659
40101,49300,0.8387596899224806
40105,49300,0.8775193798449612
15021,49300,0.8744186046511628
29373,49300,0.8530465949820788
4812,49300,0.7736434108527132
15054,49300,0.8775193798449612
49300,49901,0.8480620155038759
13039,49300,0.8775193798449612
49300,49905,0.6527131782945736
14101,49300,0.7891472868217054
15015,49300,0.8294573643410853
14651,49300,0.8294573643410853
1366,49300,0.7798449612403101
15703,49300,0.8666666666666667
14912,49300,0.8356589147286821
40301,49300,0.8372093023255814
14709,49300,0.8806201550387597
14203,49300,0.7844961240310078
14213,49300,0.8449612403100775
39310,49300,0.8744186046511628
14230,49300,0.8496124031007752
29142,49300,0.889922480620155
14812,49300,0.8093023255813954
14307,49300,0.8806201550387597
49306,49307,0.8806201550387597
29345,49306,0.875968992248062
14503,49306,0.8682170542635659
14506,49306,0.8294573643410853
15020,49306,0.7798449612403101
14009,49306,0.8728682170542635
15039,49306,0.7085271317829457
14031,49306,0.8248062015503876
29909,49306,0.8713178294573644
49306,49700,0.8480620155038759
29918,49306,0.8403100775193798
29936,49306,0.8232558139534883
15633,49306,0.8356589147286821
14103,49306,0.8527131782945736
29148,49306,0.8868217054263566
14661,49306,0.7224806201550388
29512,49306,0.8697674418604651
12109,49306,0.8558139534883721
29523,49306,0.8294573643410853
15701,49306,0.8496124031007752
49306,49502,0.8806201550387597
29537,49306,0.8201550387596899
40300,49306,0.8589147286821706
40302,49306,0.8108527131782945
40303,49306,0.8806201550387597
40304,49306,0.8480620155038759
40305,49306,0.889922480620155
29555,49306,0.8046511627906977
14712,49306,0.8558139534883721
29566,49306,0.7968992248062016
15424,49306,0.813953488372093
14226,49306,0.8790697674418605
49306,49903,0.8015503875968992
29108,49306,0.8558139534883721
49306,94659,0.8651162790697674
29141,49306,0.8449612403100775
14809,49306,0.8589147286821706
14826,49306,0.8031007751937984
40103,49306,0.7271317829457364
29345,49307,0.8837209302325582
14503,49307,0.9162790697674419
14506,49307,0.8527131782945736
15020,49307,0.7596899224806202
14009,49307,0.9131782945736434
15039,49307,0.7147286821705426
14031,49307,0.8294573643410853
29909,49307,0.8651162790697674
49307,49700,0.8449612403100775
29918,49307,0.8232558139534883
29936,49307,0.8310077519379845
15633,49307,0.8263565891472868
14103,49307,0.8635658914728682
29148,49307,0.8682170542635659
14661,49307,0.6945736434108527
29512,49307,0.8635658914728682
12109,49307,0.9038759689922481
29523,49307,0.8434108527131783
15701,49307,0.8604651162790697
49307,49502,0.9038759689922481
29537,49307,0.8077519379844961
40300,49307,0.8728682170542635
40302,49307,0.8217054263565892
40303,49307,0.8945736434108527
40304,49307,0.8697674418604651
40305,49307,0.8527131782945736
29555,49307,0.7984496124031008
14712,49307,0.8573643410852713
29566,49307,0.8077519379844961
15424,49307,0.8108527131782945
14226,49307,0.8930232558139535
49307,49903,0.8263565891472868
29108,49307,0.8713178294573644
49307,94659,0.8868217054263566
29141,49307,0.8356589147286821
14809,49307,0.8728682170542635
14826,49307,0.8201550387596899
40103,49307,0.7054263565891473
49308,49309,0.8263565891472868
15011,49308,0.8697674418604651
40101,49308,0.8480620155038759
40105,49308,0.8775193798449612
15021,49308,0.9100775193798449
29373,49308,0.8387096774193549
4812,49308,0.7937984496124031
15054,49308,0.9085271317829458
49308,49901,0.8465116279069768
13039,49308,0.9085271317829458
49308,49905,0.6697674418604651
14101,49308,0.7937984496124031
15015,49308,0.8170542635658915
14651,49308,0.8124031007751938
1366,49308,0.7875968992248062
15703,49308,0.8604651162790697
14912,49308,0.8527131782945736
40301,49308,0.8372093023255814
14709,49308,0.9085271317829458
14203,49308,0.7798449612403101
14213,49308,0.8558139534883721
39310,49308,0.9255813953488372
14230,49308,0.8775193798449612
29142,49308,0.9054263565891473
14812,49308,0.8155038759689922
14307,49308,0.9069767441860465
15011,49309,0.8356589147286821
40101,49309,0.813953488372093
40105,49309,0.8062015503875969
15021,49309,0.8496124031007752
29373,49309,0.7849462365591398
4812,49309,0.737984496124031
15054,49309,0.8217054263565892
49309,49901,0.8077519379844961
13039,49309,0.8465116279069768
49309,49905,0.648062015503876
14101,49309,0.7410852713178294
15015,49309,0.7674418604651163
14651,49309,0.7534883720930232
1366,49309,0.7503875968992249
15703,49309,0.827906976744186
14912,49309,0.8155038759689922
40301,49309,0.7457364341085271
14709,49309,0.8573643410852713
14203,49309,0.7116279069767442
14213,49309,0.8124031007751938
39310,49309,0.8186046511627907
14230,49309,0.8434108527131783
29142,49309,0.8558139534883721
14812,49309,0.7798449612403101
14307,49309,0.8604651162790697
14503,29345,0.8852713178294573
14506,29345,0.8232558139534883
15020,29345,0.7503875968992249
14009,29345,0.8682170542635659
15039,29345,0.7178294573643411
14031,29345,0.827906976744186
29345,29909,0.9038759689922481
29345,49700,0.8883720930232558
29345,29918,0.8604651162790697
29345,29936,0.8806201550387597
15633,29345,0.8806201550387597
14103,29345,0.8666666666666667
29148,29345,0.889922480620155
14661,29345,0.6775193798449612
29345,29512,0.8930232558139535
12109,29345,0.8558139534883721
29345,29523,0.8635658914728682
15701,29345,0.8883720930232558
29345,49502,0.8914728682170543
29345,29537,0.862015503875969
29345,40300,0.8372093023255814
29345,40302,0.7782945736434108
29345,40303,0.8883720930232558
29345,40304,0.8744186046511628
29345,40305,0.8806201550387597
29345,29555,0.8542635658914729
14712,29345,0.8232558139534883
29345,29566,0.8418604651162791
15424,29345,0.8697674418604651
14226,29345,0.9054263565891473
29345,49903,0.827906976744186
29108,29345,0.8883720930232558
29345,94659,0.9038759689922481
29141,29345,0.8387596899224806
14809,29345,0.9302325581395349
14826,29345,0.8263565891472868
29345,40103,0.7147286821705426
15011,40101,0.834108527131783
15011,40105,0.8697674418604651
15011,15021,0.8868217054263566
15011,29373,0.8207885304659498
4812,15011,0.7674418604651163
15011,15054,0.8480620155038759
15011,49901,0.8356589147286821
13039,15011,0.8790697674418605
14101,15011,0.7937984496124031
15011,15015,0.7736434108527132
14651,15011,0.7875968992248062
1366,15011,0.772093023255814
15011,15703,0.8325581395348837
14912,15011,0.8108527131782945
15011,40301,0.786046511627907
14709,15011,0.8837209302325582
14203,15011,0.7271317829457364
14213,15011,0.862015503875969
15011,39310,0.8728682170542635
14230,15011,0.862015503875969
15011,29142,0.8852713178294573
14812,15011,0.7891472868217054
14307,15011,0.8775193798449612
40101,40105,0.8418604651162791
15021,40101,0.8697674418604651
29373,40101,0.8172043010752689
4812,40101,0.7534883720930232
15054,40101,0.8465116279069768
40101,49901,0.827906976744186
13039,40101,0.8604651162790697
14101,40101,0.7581395348837209
15015,40101,0.7581395348837209
14651,40101,0.7875968992248062
1366,40101,0.765891472868217
15703,40101,0.8232558139534883
14912,40101,0.8
40101,40301,0.7937984496124031
14709,40101,0.8651162790697674
14203,40101,0.7565891472868217
14213,40101,0.8108527131782945
39310,40101,0.8403100775193798
14230,40101,0.8558139534883721
29142,40101,0.8589147286821706
14812,40101,0.8046511627906977
14307,40101,0.8651162790697674
14503,14506,0.8217054263565892
14503,15020,0.7612403100775194
14009,14503,0.8883720930232558
14503,15039,0.6976744186046512
14031,14503,0.8263565891472868
14503,29909,0.8713178294573644
14503,49700,0.8465116279069768
14503,29918,0.834108527131783
14503,29936,0.8325581395348837
14503,15633,0.8310077519379845
14103,14503,0.8465116279069768
14503,29148,0.8697674418604651
14503,14661,0.6806201550387597
14503,29512,0.8666666666666667
12109,14503,0.875968992248062
14503,29523,0.8496124031007752
14503,15701,0.8697674418604651
14503,49502,0.8914728682170543
14503,29537,0.813953488372093
14503,40300,0.8589147286821706
14503,40302,0.7984496124031008
14503,40303,0.8976744186046511
14503,40304,0.8511627906976744
14503,40305,0.8480620155038759
14503,29555,0.8
14503,14712,0.8511627906976744
14503,29566,0.8093023255813954
14503,15424,0.8217054263565892
14226,14503,0.8976744186046511
14503,49903,0.8093023255813954
14503,29108,0.8651162790697674
14503,94659,0.875968992248062
14503,29141,0.8480620155038759
14503,14809,0.8558139534883721
14503,14826,0.8077519379844961
14503,40103,0.7085271317829457
15021,40105,0.8821705426356589
29373,40105,0.8422939068100358
4812,40105,0.7689922480620155
15054,40105,0.8837209302325582
40105,49901,0.8589147286821706
13039,40105,0.8837209302325582
40105,49905,0.648062015503876
14101,40105,0.8031007751937984
15015,40105,0.8031007751937984
14651,40105,0.8418604651162791
1366,40105,0.7627906976744186
15703,40105,0.8573643410852713
14912,40105,0.8108527131782945
40105,40301,0.8294573643410853
14709,40105,0.8868217054263566
14203,40105,0.7596899224806202
14213,40105,0.8356589147286821
39310,40105,0.8682170542635659
14230,40105,0.862015503875969
29142,40105,0.8837209302325582
14812,40105,0.8046511627906977
14307,40105,0.8806201550387597
14506,15020,0.8077519379844961
14009,14506,0.8403100775193798
14506,15039,0.7317829457364341
14031,14506,0.765891472868217
14506,29909,0.8186046511627907
14506,49700,0.7953488372093023
14506,29918,0.7705426356589147
14506,29936,0.7891472868217054
14506,49905,0.6945736434108527
14506,15633,0.7953488372093023
14103,14506,0.8372093023255814
14506,29148,0.8310077519379845
14506,14661,0.7395348837209302
14506,29512,0.8046511627906977
12109,14506,0.8651162790697674
14506,29523,0.8294573643410853
14506,15701,0.8217054263565892
14506,49502,0.8573643410852713
14506,29537,0.7813953488372093
14506,40300,0.8527131782945736
14506,40302,0.8031007751937984
14506,40303,0.827906976744186
14506,40304,0.8604651162790697
14506,40305,0.8
14506,29555,0.7410852713178294
14506,14712,0.8511627906976744
14506,29566,0.7984496124031008
14506,15424,0.7643410852713178
14226,14506,0.8434108527131783
14506,49903,0.8325581395348837
14506,29108,0.8
14506,94659,0.8155038759689922
14506,29141,0.813953488372093
14506,14809,0.827906976744186
14506,14826,0.7906976744186046
14506,40103,0.703875968992248
14009,15020,0.7503875968992249
15020,15039,0.6713178294573643
14031,15020,0.6852713178294574
